INDIVIDUAL_ID,INCOME,HAS_CHILDREN,LENGTH_OF_RESIDENCE,MARITAL_STATUS,HOME_MARKET_VALUE,HOME_OWNER,COLLEGE_DEGREE,GOOD_CREDIT
17118.0,37500.0,1.0,13.0,Married,50000 - 74999,1,0,1
13098.0,70000.0,1.0,6.0,Single,100000 - 124999,1,1,1
16882.0,125000.0,0.0,1.0,Single,100000 - 124999,1,0,1
16949.0,125000.0,1.0,2.0,Married,200000 - 224999,1,1,0
18125.0,62500.0,0.0,1.0,Single,75000 - 99999,1,0,1
13328.0,87500.0,1.0,10.0,Single,75000 - 99999,1,1,1
14659.0,52500.0,1.0,5.0,Single,100000 - 124999,1,0,1
15415.0,27500.0,0.0,1.0,Single,225000 - 249999,0,0,1
17431.0,62500.0,1.0,8.0,Married,75000 - 99999,1,1,1
14502.0,17500.0,0.0,15.0,Married,75000 - 99999,1,1,1
12528.0,70000.0,0.0,15.0,Married,100000 - 124999,1,1,1
16403.0,87500.0,0.0,4.0,Married,125000 - 149999,1,0,1
17619.0,42500.0,0.0,2.0,Single,100000 - 124999,1,0,1
16745.0,62500.0,0.0,12.0,Single,100000 - 124999,1,1,1
13606.0,87500.0,1.0,13.0,Married,75000 - 99999,1,0,1
12929.0,42500.0,1.0,15.0,Married,50000 - 74999,1,0,0
14457.0,125000.0,0.0,4.0,Single,125000 - 149999,1,1,1
15589.0,17500.0,0.0,13.0,Single,75000 - 99999,1,0,1
15226.0,125000.0,1.0,15.0,Married,75000 - 99999,1,1,1
13894.0,32500.0,1.0,7.0,Single,75000 - 99999,1,1,0
18250.0,22500.0,0.0,15.0,Married,50000 - 74999,1,0,0
12350.0,87500.0,0.0,6.0,Married,125000 - 149999,1,0,1
16405.0,125000.0,1.0,11.0,Married,100000 - 124999,1,0,1
16333.0,62500.0,1.0,4.0,Married,75000 - 99999,1,0,1
16030.0,47500.0,1.0,1.0,Married,50000 - 74999,1,1,1
17507.0,87500.0,0.0,15.0,Married,50000 - 74999,1,1,1
12754.0,87500.0,0.0,9.0,Married,75000 - 99999,1,1,1
14778.0,87500.0,1.0,4.0,Single,200000 - 224999,1,0,1
17517.0,52500.0,0.0,1.0,Married,75000 - 99999,1,0,1
17291.0,32500.0,0.0,8.0,Single,50000 - 74999,1,0,1
15090.0,42500.0,0.0,6.0,Single,75000 - 99999,0,1,1
14842.0,47500.0,1.0,15.0,Married,100000 - 124999,1,0,1
17105.0,57500.0,1.0,3.0,Single,125000 - 149999,1,0,1
14438.0,250000.0,0.0,15.0,Married,100000 - 124999,1,1,1
15781.0,37500.0,0.0,15.0,Married,75000 - 99999,1,1,1
17302.0,125000.0,1.0,15.0,Married,100000 - 124999,1,0,1
17162.0,125000.0,1.0,2.0,Married,225000 - 249999,1,0,1
15407.0,87500.0,0.0,2.0,Married,125000 - 149999,1,0,1
17859.0,70000.0,1.0,6.801,Single,100000 - 124999,0,0,1
15753.0,250000.0,0.0,5.0,Single,500000 - 749999,1,1,1
17537.0,125000.0,1.0,8.0,Single,100000 - 124999,1,1,1
12401.0,62500.0,0.0,15.0,Married,350000 - 399999,1,1,1
12462.0,125000.0,0.0,15.0,Married,125000 - 149999,1,1,1
16425.0,70000.0,0.0,15.0,Married,125000 - 149999,1,1,1
18159.0,37500.0,1.0,6.0,Single,125000 - 149999,1,0,1
13171.0,125000.0,1.0,7.0,Married,150000 - 174999,1,1,1
16084.0,80372.176,0.0,15.0,Single,75000 - 99999,0,0,1
15236.0,62500.0,1.0,9.0,Married,175000 - 199999,1,0,1
13475.0,57500.0,1.0,1.0,Single,75000 - 99999,0,0,1
16738.0,162500.0,0.0,8.0,Married,125000 - 149999,1,1,1
16431.0,52500.0,0.0,8.0,Married,50000 - 74999,1,1,1
16073.0,125000.0,1.0,15.0,Married,100000 - 124999,1,0,1
14760.0,87500.0,1.0,15.0,Married,50000 - 74999,1,0,1
16509.0,57500.0,1.0,3.0,Married,150000 - 174999,1,1,1
14386.0,87500.0,0.0,6.0,Married,125000 - 149999,1,1,1
12372.0,70000.0,0.0,9.0,Single,175000 - 199999,1,1,1
16494.0,27500.0,0.0,1.0,Single,175000 - 199999,0,0,0
14959.0,70000.0,0.0,14.0,Married,100000 - 124999,1,0,1
17175.0,47500.0,1.0,15.0,Married,75000 - 99999,1,0,1
13718.0,87500.0,1.0,6.0,Married,175000 - 199999,1,0,1
12654.0,62500.0,1.0,2.0,Single,75000 - 99999,1,0,1
18138.0,62500.0,1.0,1.0,Married,500000 - 749999,0,0,1
12852.0,80372.176,1.0,4.0,Single,175000 - 199999,0,0,1
13489.0,47500.0,1.0,1.0,Married,25000 - 49999,1,1,1
13904.0,42500.0,0.0,15.0,Married,50000 - 74999,1,1,1
13951.0,87500.0,1.0,7.0,Married,275000 - 299999,1,0,1
16566.0,42500.0,0.0,1.0,Single,100000 - 124999,0,1,0
14803.0,87500.0,1.0,5.0,Married,250000 - 274999,1,1,1
13744.0,87500.0,1.0,3.0,Married,275000 - 299999,0,1,1
18155.0,125000.0,0.0,15.0,Married,50000 - 74999,1,0,1
15146.0,37500.0,0.0,5.0,Single,100000 - 124999,1,1,1
12365.0,125000.0,1.0,4.0,Married,75000 - 99999,1,1,0
13038.0,250000.0,1.0,5.0,Married,225000 - 249999,1,1,1
16349.0,17500.0,0.0,14.0,Single,25000 - 49999,1,0,1
12845.0,80372.176,0.0,4.0,Single,50000 - 74999,1,0,1
16573.0,70000.0,0.0,14.0,Married,50000 - 74999,1,1,1
15397.0,87500.0,0.0,7.0,Married,125000 - 149999,1,1,1
16394.0,70000.0,1.0,6.0,Single,50000 - 74999,0,0,1
17711.0,125000.0,0.0,14.0,Married,100000 - 124999,1,0,1
14289.0,87500.0,1.0,9.0,Married,150000 - 174999,1,1,1
13149.0,87500.0,1.0,2.0,Single,200000 - 224999,1,0,1
18068.0,125000.0,1.0,4.0,Married,75000 - 99999,1,1,1
15932.0,70000.0,0.0,5.0,Married,100000 - 124999,1,0,1
15974.0,57500.0,0.0,10.0,Married,1000 - 24999,0,0,1
17830.0,5000.0,1.0,5.0,Single,50000 - 74999,0,1,0
12565.0,57500.0,0.0,3.0,Single,50000 - 74999,1,1,1
15121.0,37500.0,1.0,2.0,Single,75000 - 99999,1,0,1
17117.0,87500.0,1.0,4.0,Married,100000 - 124999,1,0,1
13751.0,125000.0,0.0,13.0,Married,150000 - 174999,1,1,1
13345.0,70000.0,0.0,4.0,Single,75000 - 99999,0,1,1
13493.0,57500.0,0.0,11.0,Single,125000 - 149999,1,0,1
13261.0,57500.0,0.0,1.0,Single,200000 - 224999,1,0,0
16598.0,125000.0,1.0,10.0,Married,125000 - 149999,1,0,1
13630.0,125000.0,1.0,5.0,Married,175000 - 199999,1,0,1
13636.0,57500.0,0.0,2.0,Married,100000 - 124999,1,1,1
12781.0,125000.0,0.0,15.0,Married,75000 - 99999,1,1,1
14036.0,57500.0,0.0,4.0,Single,100000 - 124999,1,0,1
13675.0,87500.0,0.0,0.0,Married,175000 - 199999,1,1,1
16667.0,80372.176,0.0,4.0,Single,100000 - 124999,1,1,1
16187.0,87500.0,1.0,12.0,Single,100000 - 124999,1,0,1
16339.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,1
12509.0,57500.0,0.0,0.0,Married,125000 - 149999,1,1,1
14046.0,250000.0,1.0,2.0,Single,225000 - 249999,1,0,1
16427.0,32500.0,1.0,15.0,Married,25000 - 49999,1,1,0
14056.0,27500.0,1.0,15.0,Married,125000 - 149999,1,0,1
15656.0,87500.0,0.0,15.0,Married,150000 - 174999,1,0,1
17462.0,32500.0,1.0,5.0,Single,75000 - 99999,1,1,0
14620.0,87500.0,1.0,14.0,Married,75000 - 99999,1,0,1
16462.0,70000.0,1.0,3.0,Married,100000 - 124999,1,0,1
12428.0,52500.0,1.0,7.0,Married,100000 - 124999,1,0,1
15676.0,62500.0,1.0,15.0,Married,50000 - 74999,1,0,1
12679.0,87500.0,0.0,14.0,Married,200000 - 224999,1,0,1
15319.0,47500.0,1.0,4.0,Married,75000 - 99999,1,0,1
16389.0,125000.0,0.0,1.0,Single,300000 - 349999,0,0,1
16678.0,62500.0,0.0,6.0,Married,175000 - 199999,0,0,1
17770.0,47500.0,1.0,3.0,Married,125000 - 149999,1,1,1
14473.0,125000.0,0.0,4.0,Single,125000 - 149999,1,0,1
15104.0,125000.0,0.0,1.0,Married,300000 - 349999,1,0,1
16217.0,57500.0,1.0,7.0,Married,175000 - 199999,1,1,1
16957.0,250000.0,1.0,15.0,Married,125000 - 149999,1,0,1
15087.0,87500.0,1.0,11.0,Married,75000 - 99999,1,1,1
15053.0,250000.0,1.0,15.0,Married,275000 - 299999,1,0,1
17652.0,70000.0,1.0,4.0,Single,75000 - 99999,1,1,1
12541.0,70000.0,0.0,15.0,Married,75000 - 99999,1,0,1
16449.0,225000.0,1.0,14.0,Married,225000 - 249999,1,1,1
14995.0,47500.0,1.0,1.0,Married,100000 - 124999,1,0,1
14903.0,52500.0,0.0,15.0,Single,50000 - 74999,1,1,0
15554.0,250000.0,0.0,15.0,Married,225000 - 249999,1,1,1
13344.0,125000.0,1.0,9.0,Married,300000 - 349999,1,0,0
16621.0,125000.0,0.0,15.0,Married,100000 - 124999,1,0,1
14012.0,87500.0,1.0,8.0,Single,125000 - 149999,1,0,1
17654.0,250000.0,1.0,6.0,Married,225000 - 249999,1,0,1
16517.0,5000.0,1.0,8.0,Single,25000 - 49999,1,1,0
15234.0,70000.0,1.0,6.0,Married,100000 - 124999,1,0,1
15806.0,87500.0,0.0,6.801,Single,175000 - 199999,0,0,1
14586.0,70000.0,0.0,4.0,Married,300000 - 349999,0,0,1
14407.0,17500.0,1.0,5.0,Single,200000 - 224999,1,0,1
13908.0,80372.176,0.0,11.0,Married,150000 - 174999,1,0,1
14730.0,87500.0,0.0,11.0,Married,100000 - 124999,1,0,1
14367.0,125000.0,1.0,9.0,Married,150000 - 174999,1,1,1
16495.0,70000.0,1.0,13.0,Married,100000 - 124999,1,0,1
14336.0,225000.0,0.0,6.0,Married,125000 - 149999,1,1,1
15206.0,37500.0,0.0,5.0,Single,100000 - 124999,1,0,1
12881.0,12500.0,0.0,6.801,Single,1000 - 24999,0,0,1
14165.0,57500.0,1.0,1.0,Married,75000 - 99999,1,0,1
14297.0,125000.0,1.0,6.0,Married,250000 - 274999,1,0,0
13899.0,47500.0,1.0,5.0,Married,175000 - 199999,1,0,1
15308.0,5000.0,1.0,6.0,Single,200000 - 224999,1,1,0
16778.0,87500.0,0.0,15.0,Married,250000 - 274999,1,1,1
16808.0,125000.0,0.0,6.0,Married,100000 - 124999,1,0,1
16475.0,70000.0,1.0,0.0,Single,75000 - 99999,1,0,1
13265.0,87500.0,0.0,15.0,Single,100000 - 124999,1,1,1
12520.0,62500.0,0.0,12.0,Single,100000 - 124999,1,1,1
15049.0,70000.0,1.0,3.0,Married,150000 - 174999,1,1,1
16766.0,70000.0,1.0,15.0,Single,125000 - 149999,1,0,1
16801.0,250000.0,1.0,6.0,Single,150000 - 174999,1,0,1
17164.0,125000.0,0.0,15.0,Married,750000 - 999999,1,0,1
13043.0,70000.0,0.0,7.0,Single,75000 - 99999,1,0,1
14352.0,225000.0,1.0,4.0,Married,125000 - 149999,1,0,1
13708.0,87500.0,0.0,15.0,Married,100000 - 124999,1,0,1
15671.0,57500.0,0.0,10.0,Single,50000 - 74999,1,0,1
16871.0,125000.0,1.0,6.0,Married,275000 - 299999,1,0,1
12901.0,62500.0,0.0,10.0,Single,75000 - 99999,1,1,1
15388.0,70000.0,0.0,10.0,Single,125000 - 149999,1,0,1
16804.0,87500.0,0.0,2.0,Single,100000 - 124999,1,0,1
15106.0,37500.0,0.0,14.0,Single,75000 - 99999,1,1,1
13716.0,87500.0,0.0,6.0,Married,75000 - 99999,1,0,1
13121.0,5000.0,1.0,11.0,Single,25000 - 49999,1,0,0
16297.0,17500.0,0.0,7.0,Single,25000 - 49999,0,1,1
12994.0,57500.0,0.0,4.0,Married,225000 - 249999,0,1,1
14636.0,62500.0,1.0,5.0,Single,50000 - 74999,1,1,1
12597.0,37500.0,0.0,1.0,Single,75000 - 99999,0,0,1
12955.0,27500.0,0.0,15.0,Single,75000 - 99999,1,1,1
13185.0,87500.0,1.0,9.0,Married,100000 - 124999,1,1,1
13216.0,42500.0,0.0,4.0,Single,100000 - 124999,1,1,1
13533.0,87500.0,1.0,6.0,Single,100000 - 124999,1,0,1
13268.0,32500.0,1.0,8.0,Single,75000 - 99999,1,1,0
15433.0,32500.0,1.0,13.0,Single,25000 - 49999,1,1,1
16216.0,42500.0,0.0,1.0,Single,1000 - 24999,1,0,1
13631.0,187500.0,1.0,15.0,Married,50000 - 74999,1,1,1
15648.0,32500.0,1.0,7.0,Married,50000 - 74999,0,0,0
17725.0,125000.0,0.0,1.0,Single,250000 - 274999,0,1,1
13072.0,5000.0,1.0,5.0,Married,200000 - 224999,1,0,0
14059.0,37500.0,0.0,15.0,Married,1000 - 24999,1,1,0
16672.0,57500.0,1.0,1.0,Married,50000 - 74999,0,1,1
14066.0,27500.0,0.0,15.0,Married,100000 - 124999,1,0,0
14041.0,17500.0,1.0,15.0,Married,75000 - 99999,1,1,1
17060.0,80372.176,0.0,5.0,Single,100000 - 124999,1,0,1
16023.0,47500.0,1.0,1.0,Single,125000 - 149999,0,0,1
14633.0,87500.0,0.0,3.0,Married,200000 - 224999,1,1,1
14071.0,125000.0,1.0,4.0,Married,200000 - 224999,1,0,1
17795.0,87500.0,1.0,3.0,Married,75000 - 99999,1,0,1
12902.0,87500.0,0.0,15.0,Single,100000 - 124999,1,1,1
12407.0,70000.0,0.0,6.0,Married,150000 - 174999,1,0,1
16728.0,22500.0,0.0,11.0,Single,25000 - 49999,1,0,0
15408.0,17500.0,1.0,4.0,Single,150000 - 174999,1,1,1
14223.0,62500.0,1.0,3.0,Single,150000 - 174999,1,0,0
13934.0,87500.0,1.0,15.0,Married,100000 - 124999,1,0,1
18224.0,70000.0,0.0,11.0,Single,1000 - 24999,1,0,0
14632.0,87500.0,1.0,12.0,Married,75000 - 99999,1,0,1
15132.0,87500.0,1.0,4.0,Married,75000 - 99999,1,1,1
17272.0,70000.0,1.0,5.0,Married,150000 - 174999,1,0,1
14711.0,27500.0,1.0,8.0,Single,75000 - 99999,1,0,1
14377.0,225000.0,1.0,4.0,Married,125000 - 149999,1,0,1
15457.0,17500.0,1.0,6.0,Married,50000 - 74999,1,1,1
16721.0,47500.0,0.0,3.0,Married,75000 - 99999,1,1,1
17733.0,70000.0,0.0,15.0,Single,125000 - 149999,1,0,1
17102.0,12500.0,0.0,5.0,Single,50000 - 74999,1,1,1
15449.0,12500.0,0.0,15.0,Married,25000 - 49999,1,0,0
12604.0,47500.0,0.0,15.0,Single,75000 - 99999,1,0,1
13132.0,42500.0,0.0,8.0,Married,125000 - 149999,1,0,1
17486.0,37500.0,1.0,2.0,Married,50000 - 74999,1,0,1
12564.0,57500.0,0.0,15.0,Married,50000 - 74999,1,0,1
15644.0,52500.0,0.0,4.0,Single,25000 - 49999,1,0,1
17250.0,37500.0,0.0,15.0,Married,75000 - 99999,1,1,1
13341.0,250000.0,1.0,11.0,Married,300000 - 349999,1,0,1
17698.0,250000.0,1.0,15.0,Married,125000 - 149999,1,1,1
16022.0,70000.0,1.0,4.0,Married,175000 - 199999,1,0,1
16063.0,250000.0,0.0,12.0,Married,150000 - 174999,1,0,1
15178.0,87500.0,1.0,7.0,Single,100000 - 124999,1,0,1
14348.0,32500.0,1.0,10.0,Married,125000 - 149999,1,0,0
15815.0,70000.0,0.0,9.0,Married,125000 - 149999,1,0,1
17979.0,125000.0,0.0,6.0,Single,175000 - 199999,1,1,1
12545.0,62500.0,0.0,6.0,Married,75000 - 99999,1,0,1
14536.0,57500.0,1.0,15.0,Married,75000 - 99999,1,0,1
17946.0,70000.0,0.0,3.0,Single,450000 - 499999,0,0,1
13743.0,125000.0,1.0,5.0,Married,200000 - 224999,1,0,1
15045.0,12500.0,0.0,15.0,Married,50000 - 74999,1,1,0
14476.0,70000.0,1.0,2.0,Single,75000 - 99999,0,0,1
16245.0,70000.0,1.0,6.801,Single,150000 - 174999,0,0,1
15083.0,70000.0,1.0,1.0,Married,100000 - 124999,1,0,1
18010.0,12500.0,0.0,4.0,Single,125000 - 149999,0,0,0
15624.0,87500.0,1.0,12.0,Married,225000 - 249999,1,0,1
17874.0,70000.0,0.0,8.0,Single,75000 - 99999,1,0,1
17719.0,42500.0,1.0,2.0,Married,75000 - 99999,1,0,1
17398.0,5000.0,1.0,5.0,Married,100000 - 124999,0,0,0
12888.0,62500.0,0.0,15.0,Married,50000 - 74999,1,1,1
13588.0,250000.0,0.0,3.0,Married,250000 - 274999,1,0,1
12456.0,87500.0,0.0,6.0,Single,1000 - 24999,1,0,1
17775.0,70000.0,0.0,15.0,Married,50000 - 74999,1,1,1
16657.0,125000.0,1.0,11.0,Married,150000 - 174999,1,0,1
15364.0,87500.0,1.0,13.0,Married,150000 - 174999,1,0,1
15832.0,87500.0,0.0,4.0,Single,100000 - 124999,1,0,1
15528.0,250000.0,1.0,15.0,Married,300000 - 349999,1,1,1
17088.0,32500.0,1.0,1.0,Single,175000 - 199999,1,1,0
13060.0,42500.0,1.0,3.0,Married,1000 - 24999,1,1,1
16698.0,87500.0,1.0,2.0,Married,125000 - 149999,1,0,0
17781.0,250000.0,1.0,9.0,Married,150000 - 174999,1,0,1
14886.0,62500.0,1.0,5.0,Married,100000 - 124999,1,1,0
16609.0,62500.0,1.0,12.0,Married,50000 - 74999,1,0,1
17701.0,17500.0,1.0,15.0,Married,50000 - 74999,1,0,1
12569.0,70000.0,0.0,1.0,Married,175000 - 199999,1,0,1
16162.0,250000.0,0.0,15.0,Married,125000 - 149999,1,0,1
14023.0,37500.0,1.0,2.0,Married,75000 - 99999,0,0,1
16142.0,87500.0,0.0,11.0,Married,50000 - 74999,1,0,1
18185.0,87500.0,0.0,6.0,Single,25000 - 49999,1,0,0
17956.0,70000.0,0.0,0.0,Single,500000 - 749999,1,0,0
15756.0,37500.0,0.0,6.801,Single,150000 - 174999,0,0,1
14747.0,70000.0,1.0,2.0,Married,150000 - 174999,1,0,1
15442.0,62500.0,1.0,13.0,Married,75000 - 99999,1,0,1
16696.0,125000.0,0.0,13.0,Married,125000 - 149999,1,0,1
15145.0,12500.0,1.0,5.0,Single,25000 - 49999,1,0,1
13525.0,27500.0,1.0,5.0,Married,100000 - 124999,0,0,0
14964.0,12500.0,1.0,0.0,Single,75000 - 99999,1,0,0
16031.0,125000.0,1.0,6.0,Single,75000 - 99999,1,0,1
17042.0,5000.0,1.0,15.0,Married,25000 - 49999,1,1,0
17906.0,250000.0,1.0,11.0,Married,50000 - 74999,1,1,1
16144.0,87500.0,0.0,7.0,Single,250000 - 274999,1,1,1
13950.0,70000.0,0.0,7.0,Married,100000 - 124999,0,0,1
14246.0,87500.0,0.0,15.0,Single,100000 - 124999,1,0,1
18040.0,87500.0,0.0,15.0,Married,300000 - 349999,1,1,1
15119.0,80372.176,0.0,2.0,Single,75000 - 99999,0,0,1
17054.0,5000.0,0.0,15.0,Single,50000 - 74999,1,0,0
13570.0,70000.0,1.0,3.0,Married,75000 - 99999,1,0,1
13232.0,70000.0,1.0,10.0,Married,100000 - 124999,1,0,1
18129.0,5000.0,0.0,1.0,Single,25000 - 49999,0,1,0
15737.0,62500.0,0.0,15.0,Married,50000 - 74999,1,0,1
18080.0,87500.0,1.0,2.0,Married,50000 - 74999,1,0,1
12596.0,70000.0,1.0,14.0,Married,125000 - 149999,1,1,1
14273.0,87500.0,1.0,15.0,Married,100000 - 124999,1,0,1
12363.0,250000.0,1.0,11.0,Married,125000 - 149999,1,0,1
14111.0,87500.0,1.0,5.0,Married,150000 - 174999,1,1,1
17972.0,70000.0,0.0,4.0,Single,225000 - 249999,1,0,1
12463.0,57500.0,0.0,3.0,Single,75000 - 99999,1,0,1
16729.0,70000.0,1.0,3.0,Single,150000 - 174999,0,0,1
14931.0,80372.176,0.0,6.801,Single,100000 - 124999,0,0,1
15230.0,37500.0,0.0,12.0,Married,75000 - 99999,1,0,1
16309.0,57500.0,1.0,8.0,Single,50000 - 74999,0,0,1
14262.0,87500.0,0.0,9.0,Single,100000 - 124999,1,0,1
16097.0,42500.0,0.0,13.0,Married,75000 - 99999,1,0,0
13122.0,250000.0,1.0,6.0,Married,275000 - 299999,1,1,1
16966.0,70000.0,1.0,7.0,Married,125000 - 149999,1,0,1
15147.0,70000.0,0.0,3.0,Single,75000 - 99999,0,1,1
17058.0,37500.0,0.0,15.0,Married,75000 - 99999,1,0,1
17704.0,80372.176,1.0,3.0,Single,50000 - 74999,1,0,1
16249.0,70000.0,1.0,5.0,Single,75000 - 99999,1,0,1
13811.0,87500.0,1.0,4.0,Married,50000 - 74999,1,0,1
13120.0,87500.0,1.0,2.0,Single,100000 - 124999,0,0,1
14323.0,12500.0,0.0,6.801,Single,50000 - 74999,0,1,1
18213.0,57500.0,1.0,7.0,Married,150000 - 174999,1,0,1
15172.0,87500.0,0.0,1.0,Married,100000 - 124999,1,0,1
15745.0,37500.0,1.0,4.0,Single,125000 - 149999,0,0,1
17697.0,42500.0,1.0,3.0,Married,100000 - 124999,1,0,1
15491.0,62500.0,0.0,1.0,Married,150000 - 174999,1,0,0
16617.0,87500.0,0.0,2.0,Married,200000 - 224999,1,0,0
15508.0,62500.0,0.0,15.0,Married,75000 - 99999,1,0,1
15594.0,125000.0,0.0,9.0,Married,175000 - 199999,1,1,1
13376.0,62500.0,1.0,5.0,Married,75000 - 99999,1,0,1
16633.0,70000.0,0.0,5.0,Married,175000 - 199999,1,0,1
15225.0,250000.0,0.0,9.0,Married,200000 - 224999,1,0,1
15436.0,250000.0,1.0,2.0,Married,125000 - 149999,1,1,1
12506.0,37500.0,0.0,12.0,Married,75000 - 99999,1,0,1
14759.0,125000.0,1.0,5.0,Married,50000 - 74999,1,1,1
13505.0,52500.0,1.0,15.0,Married,25000 - 49999,1,0,0
12354.0,70000.0,1.0,2.0,Married,750000 - 999999,1,0,1
17061.0,250000.0,1.0,5.0,Married,175000 - 199999,1,1,1
17630.0,70000.0,0.0,15.0,Married,175000 - 199999,1,0,1
12622.0,62500.0,1.0,5.0,Married,75000 - 99999,1,0,1
16750.0,87500.0,1.0,9.0,Married,150000 - 174999,1,0,1
17670.0,125000.0,0.0,11.0,Married,125000 - 149999,1,0,1
15108.0,250000.0,1.0,15.0,Married,125000 - 149999,1,0,0
16942.0,125000.0,0.0,4.0,Married,150000 - 174999,1,0,1
13637.0,62500.0,1.0,9.0,Married,75000 - 99999,1,1,1
16637.0,87500.0,1.0,6.0,Married,175000 - 199999,1,1,1
13229.0,62500.0,1.0,4.0,Married,25000 - 49999,1,1,1
14973.0,22500.0,0.0,3.0,Single,50000 - 74999,1,0,1
15952.0,37500.0,1.0,15.0,Married,75000 - 99999,1,0,1
15376.0,27500.0,0.0,1.0,Single,200000 - 224999,0,1,1
14149.0,70000.0,1.0,9.0,Single,75000 - 99999,1,0,0
17501.0,250000.0,1.0,7.0,Married,225000 - 249999,1,0,1
15582.0,125000.0,0.0,15.0,Married,100000 - 124999,1,0,1
16230.0,47500.0,1.0,2.0,Married,100000 - 124999,1,0,1
18146.0,42500.0,0.0,1.0,Single,100000 - 124999,1,0,0
17443.0,125000.0,0.0,11.0,Married,175000 - 199999,1,0,1
12886.0,125000.0,1.0,10.0,Married,150000 - 174999,1,1,1
13524.0,250000.0,0.0,1.0,Married,150000 - 174999,1,0,1
16610.0,52500.0,0.0,15.0,Married,50000 - 74999,1,0,1
17394.0,42500.0,0.0,15.0,Single,75000 - 99999,1,0,1
14948.0,37500.0,0.0,3.0,Married,50000 - 74999,1,0,1
12593.0,37500.0,0.0,15.0,Single,100000 - 124999,0,1,1
16457.0,80372.176,0.0,10.0,Single,75000 - 99999,0,0,0
17527.0,52500.0,0.0,8.0,Married,100000 - 124999,1,0,1
14697.0,87500.0,1.0,2.0,Married,150000 - 174999,1,0,0
17522.0,70000.0,1.0,5.0,Married,50000 - 74999,1,0,1
13867.0,42500.0,1.0,15.0,Married,75000 - 99999,1,1,1
14393.0,70000.0,1.0,2.0,Married,50000 - 74999,1,1,1
15668.0,87500.0,0.0,7.0,Single,75000 - 99999,1,0,1
16319.0,250000.0,1.0,15.0,Married,150000 - 174999,1,1,1
17174.0,42500.0,1.0,9.0,Single,100000 - 124999,1,0,1
13741.0,17500.0,1.0,5.0,Married,50000 - 74999,0,0,1
12394.0,52500.0,0.0,1.0,Married,1000 - 24999,1,0,0
15258.0,87500.0,1.0,15.0,Single,125000 - 149999,1,0,1
14005.0,80372.176,0.0,1.0,Single,75000 - 99999,1,0,1
18142.0,70000.0,0.0,2.0,Married,75000 - 99999,1,0,1
12700.0,125000.0,1.0,3.0,Married,175000 - 199999,1,1,1
13003.0,42500.0,1.0,3.0,Married,50000 - 74999,1,0,1
18120.0,70000.0,1.0,2.0,Single,75000 - 99999,1,0,1
14397.0,87500.0,1.0,2.0,Married,100000 - 124999,0,1,1
12684.0,70000.0,0.0,15.0,Married,150000 - 174999,1,0,1
14288.0,80372.176,1.0,13.0,Married,200000 - 224999,1,1,1
15063.0,12500.0,1.0,6.0,Married,50000 - 74999,0,0,1
14591.0,17500.0,1.0,2.0,Married,125000 - 149999,1,0,1
13990.0,37500.0,1.0,7.0,Married,75000 - 99999,1,0,1
14691.0,87500.0,1.0,14.0,Married,75000 - 99999,1,0,1
17489.0,47500.0,0.0,8.0,Single,1000 - 24999,1,0,1
16644.0,125000.0,0.0,9.0,Married,200000 - 224999,1,1,1
14731.0,57500.0,1.0,2.0,Married,450000 - 499999,0,0,1
15187.0,87500.0,0.0,3.0,Married,150000 - 174999,1,1,1
18133.0,80372.176,0.0,1.0,Single,100000 - 124999,1,0,1
13235.0,87500.0,1.0,5.0,Single,125000 - 149999,1,0,1
14364.0,87500.0,1.0,4.0,Married,100000 - 124999,1,0,0
16184.0,125000.0,1.0,7.0,Married,100000 - 124999,1,1,1
17932.0,47500.0,1.0,9.0,Single,125000 - 149999,1,1,1
15907.0,125000.0,0.0,3.0,Single,200000 - 224999,1,1,1
14689.0,42500.0,1.0,14.0,Married,50000 - 74999,1,0,1
15440.0,87500.0,0.0,6.0,Single,150000 - 174999,1,0,1
16076.0,47500.0,1.0,11.0,Single,100000 - 124999,1,0,1
15333.0,87500.0,1.0,12.0,Single,125000 - 149999,1,0,1
17263.0,57500.0,1.0,3.0,Married,50000 - 74999,1,0,1
16877.0,17500.0,0.0,15.0,Single,25000 - 49999,1,1,1
12690.0,125000.0,0.0,9.0,Married,100000 - 124999,1,0,1
16818.0,47500.0,1.0,1.0,Married,25000 - 49999,1,1,0
15116.0,37500.0,1.0,2.0,Single,75000 - 99999,0,0,0
12620.0,125000.0,0.0,15.0,Married,300000 - 349999,1,0,1
16463.0,37500.0,0.0,8.0,Single,1000 - 24999,1,0,1
13887.0,57500.0,0.0,8.0,Married,75000 - 99999,1,0,1
13391.0,42500.0,0.0,4.0,Single,50000 - 74999,1,0,1
17455.0,52500.0,1.0,3.0,Married,50000 - 74999,1,1,0
18150.0,70000.0,1.0,2.0,Married,125000 - 149999,1,0,1
16038.0,12500.0,0.0,15.0,Married,50000 - 74999,1,1,1
13227.0,87500.0,1.0,1.0,Married,225000 - 249999,1,0,1
13657.0,80372.176,0.0,6.801,Single,150000 - 174999,0,0,1
14921.0,162500.0,0.0,9.0,Married,100000 - 124999,1,1,1
12710.0,37500.0,0.0,15.0,Married,75000 - 99999,1,0,1
15705.0,87500.0,1.0,4.0,Married,175000 - 199999,1,1,1
13339.0,22500.0,0.0,3.0,Single,50000 - 74999,1,0,0
13885.0,70000.0,0.0,4.0,Single,75000 - 99999,1,1,1
